tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_mass	magn_moment	magn_volume	magn_x_sigma	magn_y_sigma	magn_z_sigma	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	software_packages	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
	This study		0.3	292.9	24.6	D6A-800a_LP-DIR-AF	hargrave 2026-07-25 21:33:14	2.403e-04	7.25e-06	6.591e-01	3.16e-08	2.48e-08	2.99e-08	8	273	D6A-800a_LP-DIR-AF-1050	LT-AF-Z:LP-DIR-AF	g	1049	pmagpy-4.4.0	D6A-800a	u	7.000e-02	0	0.00	0.00	23	273
	This study		0.3	292.9	25.0	D6A-800a_LP-DIR-AF	hargrave 2026-07-25 21:36:40	2.304e-04	6.95e-06	6.318e-01	3.08e-08	2.38e-08	2.85e-08	8	273	D6A-800a_LP-DIR-AF-1051	LT-AF-Z:LP-DIR-AF	g	1050	pmagpy-4.4.0	D6A-800a	u	7.500e-02	0	0.00	0.00	24	273
	This study		0.3	292.8	25.1	D6A-800a_LP-DIR-AF	hargrave 2026-07-25 21:40:05	2.211e-04	6.67e-06	6.064e-01	2.86e-08	2.30e-08	2.78e-08	8	273	D6A-800a_LP-DIR-AF-1052	LT-AF-Z:LP-DIR-AF	g	1051	pmagpy-4.4.0	D6A-800a	u	8.000e-02	0	0.00	0.00	25	273
	This study		0.3	293.3	25.2	D6A-800a_LP-DIR-AF	hargrave 2026-07-25 21:43:31	2.091e-04	6.31e-06	5.736e-01	3.48e-08	2.92e-08	2.65e-08	8	273	D6A-800a_LP-DIR-AF-1053	LT-AF-Z:LP-DIR-AF	g	1052	pmagpy-4.4.0	D6A-800a	u	8.500e-02	0	0.00	0.00	26	273
	This study		0.3	292.3	25.1	D6A-800a_LP-DIR-AF	hargrave 2026-07-25 21:46:56	2.002e-04	6.04e-06	5.491e-01	2.63e-08	2.11e-08	2.58e-08	8	273	D6A-800a_LP-DIR-AF-1054	LT-AF-Z:LP-DIR-AF	g	1053	pmagpy-4.4.0	D6A-800a	u	9.000e-02	0	0.00	0.00	27	273
	This study		0.3	292.3	25.7	D6A-800a_LP-DIR-AF	hargrave 2026-07-25 21:50:21	1.873e-04	5.65e-06	5.136e-01	2.53e-08	1.99e-08	2.47e-08	8	273	D6A-800a_LP-DIR-AF-1055	LT-AF-Z:LP-DIR-AF	g	1054	pmagpy-4.4.0	D6A-800a	u	9.500e-02	0	0.00	0.00	28	273
	This study		0.3	292.6	26.0	D6A-800a_LP-DIR-AF	hargrave 2026-07-25 21:53:53	1.783e-04	5.38e-06	4.891e-01	2.45e-08	1.95e-08	2.37e-08	8	273	D6A-800a_LP-DIR-AF-1056	LT-AF-Z:LP-DIR-AF	g	1055	pmagpy-4.4.0	D6A-800a	u	1.000e-01	0	0.00	0.00	29	273
	This study		0.3	292.1	26.4	D6A-800a_LP-DIR-AF	hargrave 2026-07-25 21:57:19	1.680e-04	5.07e-06	4.609e-01	2.38e-08	1.89e-08	2.30e-08	8	273	D6A-800a_LP-DIR-AF-1057	LT-AF-Z:LP-DIR-AF	g	1056	pmagpy-4.4.0	D6A-800a	u	1.050e-01	0	0.00	0.00	30	273
	This study		0.3	292.5	26.2	D6A-800a_LP-DIR-AF	hargrave 2026-07-25 21:59:49	1.561e-04	4.71e-06	4.282e-01	2.23e-08	1.89e-08	2.19e-08	8	273	D6A-800a_LP-DIR-AF-1058	LT-AF-Z:LP-DIR-AF	g	1057	pmagpy-4.4.0	D6A-800a	u	1.100e-01	0	0.00	0.00	31	273
	This study		0.3	292.7	26.9	D6A-800a_LP-DIR-AF	hargrave 2026-07-25 22:01:25	1.442e-04	4.35e-06	3.955e-01	2.17e-08	1.72e-08	2.04e-08	8	273	D6A-800a_LP-DIR-AF-1059	LT-AF-Z:LP-DIR-AF	g	1058	pmagpy-4.4.0	D6A-800a	u	1.150e-01	0	0.00	0.00	32	273
	This study		0.3	293.1	26.7	D6A-800a_LP-DIR-AF	hargrave 2026-07-25 22:03:01	1.332e-04	4.02e-06	3.655e-01	2.06e-08	1.61e-08	2.01e-08	8	273	D6A-800a_LP-DIR-AF-1060	LT-AF-Z:LP-DIR-AF	g	1059	pmagpy-4.4.0	D6A-800a	u	1.200e-01	0	0.00	0.00	33	273
	This study		0.4	292.2	27.7	D6A-800a_LP-DIR-AF	hargrave 2026-07-25 22:05:32	1.210e-04	3.65e-06	3.318e-01	1.97e-08	1.52e-08	1.82e-08	8	273	D6A-800a_LP-DIR-AF-1061	LT-AF-Z:LP-DIR-AF	g	1060	pmagpy-4.4.0	D6A-800a	u	1.250e-01	0	0.00	0.00	34	273
	This study		0.4	293.0	27.6	D6A-800a_LP-DIR-AF	hargrave 2026-07-25 22:07:09	1.110e-04	3.35e-06	3.045e-01	1.92e-08	1.53e-08	1.76e-08	8	273	D6A-800a_LP-DIR-AF-1062	LT-AF-Z:LP-DIR-AF	g	1061	pmagpy-4.4.0	D6A-800a	u	1.300e-01	0	0.00	0.00	35	273
	This study		0.7	216.6	-39.2	D6A-852a_LP-DIR-AF	hargrave 2026-07-25 22:11:17	8.223e-04	2.67e-05	2.427e+00	3.13e-07	2.04e-07	4.45e-08	8	273	D6A-852a_LP-DIR-AF-1063	LT-NO:LP-DIR-AF	g	1062	pmagpy-4.4.0	D6A-852a	u	0	0	0.00	0.00	0	273
	This study		0.7	219.7	-41.0	D6A-852a_LP-DIR-AF	hargrave 2026-07-25 22:12:51	7.853e-04	2.55e-05	2.318e+00	3.08e-07	2.22e-07	3.23e-08	8	273	D6A-852a_LP-DIR-AF-1064	LT-AF-Z:LP-DIR-AF	g	1063	pmagpy-4.4.0	D6A-852a	u	1.000e-03	0	0.00	0.00	1	273
	This study		0.8	228.4	-45.5	D6A-852a_LP-DIR-AF	hargrave 2026-07-25 22:14:26	7.361e-04	2.39e-05	2.173e+00	2.75e-07	2.39e-07	1.89e-08	8	273	D6A-852a_LP-DIR-AF-1065	LT-AF-Z:LP-DIR-AF	g	1064	pmagpy-4.4.0	D6A-852a	u	2.000e-03	0	0.00	0.00	2	273
	This study		0.9	236.3	-48.5	D6A-852a_LP-DIR-AF	hargrave 2026-07-25 22:16:00	7.053e-04	2.29e-05	2.082e+00	2.65e-07	2.54e-07	2.90e-08	8	273	D6A-852a_LP-DIR-AF-1066	LT-AF-Z:LP-DIR-AF	g	1065	pmagpy-4.4.0	D6A-852a	u	3.000e-03	0	0.00	0.00	3	273
	This study		0.9	240.9	-49.8	D6A-852a_LP-DIR-AF	hargrave 2026-07-25 22:17:35	6.899e-04	2.24e-05	2.036e+00	2.61e-07	2.60e-07	3.95e-08	8	273	D6A-852a_LP-DIR-AF-1067	LT-AF-Z:LP-DIR-AF	g	1066	pmagpy-4.4.0	D6A-852a	u	4.000e-03	0	0.00	0.00	4	273
	This study		0.9	242.8	-50.2	D6A-852a_LP-DIR-AF	hargrave 2026-07-25 22:19:09	6.837e-04	2.22e-05	2.018e+00	2.59e-07	2.63e-07	4.31e-08	8	273	D6A-852a_LP-DIR-AF-1068	LT-AF-Z:LP-DIR-AF	g	1067	pmagpy-4.4.0	D6A-852a	u	5.000e-03	0	0.00	0.00	5	273
	This study		0.9	245.0	-50.6	D6A-852a_LP-DIR-AF	hargrave 2026-07-25 22:20:43	6.591e-04	2.14e-05	1.945e+00	2.53e-07	2.63e-07	4.82e-08	8	273	D6A-852a_LP-DIR-AF-1069	LT-AF-Z:LP-DIR-AF	g	1068	pmagpy-4.4.0	D6A-852a	u	7.500e-03	0	0.00	0.00	6	273
	This study		1.0	245.9	-50.6	D6A-852a_LP-DIR-AF	hargrave 2026-07-25 22:22:18	6.375e-04	2.07e-05	1.882e+00	2.46e-07	2.62e-07	4.91e-08	8	273	D6A-852a_LP-DIR-AF-1070	LT-AF-Z:LP-DIR-AF	g	1069	pmagpy-4.4.0	D6A-852a	u	1.000e-02	0	0.00	0.00	7	273
	This study		1.0	246.1	-50.4	D6A-852a_LP-DIR-AF	hargrave 2026-07-25 22:23:52	6.160e-04	2.00e-05	1.818e+00	2.42e-07	2.59e-07	4.91e-08	8	273	D6A-852a_LP-DIR-AF-1071	LT-AF-Z:LP-DIR-AF	g	1070	pmagpy-4.4.0	D6A-852a	u	1.250e-02	0	0.00	0.00	8	273
	This study		1.0	246.3	-50.3	D6A-852a_LP-DIR-AF	hargrave 2026-07-25 22:27:17	5.975e-04	1.94e-05	1.764e+00	2.37e-07	2.54e-07	4.98e-08	8	273	D6A-852a_LP-DIR-AF-1072	LT-AF-Z:LP-DIR-AF	g	1071	pmagpy-4.4.0	D6A-852a	u	1.500e-02	0	0.00	0.00	9	273
	This study		1.0	246.3	-50.1	D6A-852a_LP-DIR-AF	hargrave 2026-07-25 22:30:43	5.790e-04	1.88e-05	1.709e+00	2.32e-07	2.52e-07	4.87e-08	8	273	D6A-852a_LP-DIR-AF-1073	LT-AF-Z:LP-DIR-AF	g	1072	pmagpy-4.4.0	D6A-852a	u	1.750e-02	0	0.00	0.00	10	273
	This study		1.0	246.2	-49.9	D6A-852a_LP-DIR-AF	hargrave 2026-07-25 22:34:10	5.605e-04	1.82e-05	1.655e+00	2.27e-07	2.47e-07	4.70e-08	8	273	D6A-852a_LP-DIR-AF-1074	LT-AF-Z:LP-DIR-AF	g	1073	pmagpy-4.4.0	D6A-852a	u	2.000e-02	0	0.00	0.00	11	273
	This study		1.0	245.9	-49.7	D6A-852a_LP-DIR-AF	hargrave 2026-07-25 22:37:37	5.451e-04	1.77e-05	1.609e+00	2.22e-07	2.41e-07	4.46e-08	8	273	D6A-852a_LP-DIR-AF-1075	LT-AF-Z:LP-DIR-AF	g	1074	pmagpy-4.4.0	D6A-852a	u	2.250e-02	0	0.00	0.00	12	273
	This study		1.0	245.5	-49.3	D6A-852a_LP-DIR-AF	hargrave 2026-07-25 22:41:03	5.266e-04	1.71e-05	1.555e+00	2.15e-07	2.34e-07	4.35e-08	8	273	D6A-852a_LP-DIR-AF-1076	LT-AF-Z:LP-DIR-AF	g	1075	pmagpy-4.4.0	D6A-852a	u	2.500e-02	0	0.00	0.00	13	273
	This study		1.0	245.0	-49.1	D6A-852a_LP-DIR-AF	hargrave 2026-07-25 22:44:29	5.112e-04	1.66e-05	1.509e+00	2.11e-07	2.29e-07	4.17e-08	8	273	D6A-852a_LP-DIR-AF-1077	LT-AF-Z:LP-DIR-AF	g	1076	pmagpy-4.4.0	D6A-852a	u	2.750e-02	0	0.00	0.00	14	273
	This study		1.0	244.8	-49.1	D6A-852a_LP-DIR-AF	hargrave 2026-07-25 22:47:56	4.989e-04	1.62e-05	1.473e+00	2.06e-07	2.23e-07	3.91e-08	8	273	D6A-852a_LP-DIR-AF-1078	LT-AF-Z:LP-DIR-AF	g	1077	pmagpy-4.4.0	D6A-852a	u	3.000e-02	0	0.00	0.00	15	273
	This study		1.0	244.1	-48.6	D6A-852a_LP-DIR-AF	hargrave 2026-07-25 22:51:23	4.743e-04	1.54e-05	1.400e+00	1.95e-07	2.09e-07	3.68e-08	8	273	D6A-852a_LP-DIR-AF-1079	LT-AF-Z:LP-DIR-AF	g	1078	pmagpy-4.4.0	D6A-852a	u	3.500e-02	0	0.00	0.00	16	273
	This study		1.0	243.1	-48.3	D6A-852a_LP-DIR-AF	hargrave 2026-07-25 22:54:50	4.558e-04	1.48e-05	1.345e+00	1.85e-07	2.01e-07	3.21e-08	8	273	D6A-852a_LP-DIR-AF-1080	LT-AF-Z:LP-DIR-AF	g	1079	pmagpy-4.4.0	D6A-852a	u	4.000e-02	0	0.00	0.00	17	273
	This study		1.0	242.6	-48.2	D6A-852a_LP-DIR-AF	hargrave 2026-07-25 22:58:17	4.342e-04	1.41e-05	1.282e+00	1.75e-07	1.91e-07	2.92e-08	8	273	D6A-852a_LP-DIR-AF-1081	LT-AF-Z:LP-DIR-AF	g	1080	pmagpy-4.4.0	D6A-852a	u	4.500e-02	0	0.00	0.00	18	273
	This study		1.0	241.9	-48.1	D6A-852a_LP-DIR-AF	hargrave 2026-07-25 23:01:43	4.158e-04	1.35e-05	1.227e+00	1.66e-07	1.82e-07	2.69e-08	8	273	D6A-852a_LP-DIR-AF-1082	LT-AF-Z:LP-DIR-AF	g	1081	pmagpy-4.4.0	D6A-852a	u	5.000e-02	0	0.00	0.00	19	273
	This study		1.0	241.4	-48.0	D6A-852a_LP-DIR-AF	hargrave 2026-07-25 23:05:10	4.004e-04	1.30e-05	1.182e+00	1.66e-07	1.76e-07	2.47e-08	8	273	D6A-852a_LP-DIR-AF-1083	LT-AF-Z:LP-DIR-AF	g	1082	pmagpy-4.4.0	D6A-852a	u	5.500e-02	0	0.00	0.00	20	273
	This study		1.0	240.7	-47.8	D6A-852a_LP-DIR-AF	hargrave 2026-07-25 23:08:37	3.819e-04	1.24e-05	1.127e+00	1.50e-07	1.64e-07	2.15e-08	8	273	D6A-852a_LP-DIR-AF-1084	LT-AF-Z:LP-DIR-AF	g	1083	pmagpy-4.4.0	D6A-852a	u	6.000e-02	0	0.00	0.00	21	273
	This study		1.0	240.1	-48.0	D6A-852a_LP-DIR-AF	hargrave 2026-07-25 23:12:05	3.665e-04	1.19e-05	1.082e+00	1.43e-07	1.57e-07	2.12e-08	8	273	D6A-852a_LP-DIR-AF-1085	LT-AF-Z:LP-DIR-AF	g	1084	pmagpy-4.4.0	D6A-852a	u	6.500e-02	0	0.00	0.00	22	273
	This study		0.9	239.5	-47.9	D6A-852a_LP-DIR-AF	hargrave 2026-07-25 23:15:32	3.511e-04	1.14e-05	1.036e+00	1.35e-07	1.48e-07	1.88e-08	8	273	D6A-852a_LP-DIR-AF-1086	LT-AF-Z:LP-DIR-AF	g	1085	pmagpy-4.4.0	D6A-852a	u	7.000e-02	0	0.00	0.00	23	273
	This study		0.9	238.9	-47.7	D6A-852a_LP-DIR-AF	hargrave 2026-07-25 23:18:59	3.388e-04	1.10e-05	1.000e+00	1.28e-07	1.41e-07	1.63e-08	8	273	D6A-852a_LP-DIR-AF-1087	LT-AF-Z:LP-DIR-AF	g	1086	pmagpy-4.4.0	D6A-852a	u	7.500e-02	0	0.00	0.00	24	273
	This study		0.9	237.8	-47.8	D6A-852a_LP-DIR-AF	hargrave 2026-07-25 23:22:26	3.234e-04	1.05e-05	9.545e-01	1.20e-07	1.33e-07	1.62e-08	8	273	D6A-852a_LP-DIR-AF-1088	LT-AF-Z:LP-DIR-AF	g	1087	pmagpy-4.4.0	D6A-852a	u	8.000e-02	0	0.00	0.00	25	273
	This study		0.9	237.5	-47.6	D6A-852a_LP-DIR-AF	hargrave 2026-07-25 23:25:53	3.074e-04	9.98e-06	9.073e-01	1.14e-07	1.26e-07	1.51e-08	8	273	D6A-852a_LP-DIR-AF-1089	LT-AF-Z:LP-DIR-AF	g	1088	pmagpy-4.4.0	D6A-852a	u	8.500e-02	0	0.00	0.00	26	273
	This study		0.9	236.2	-47.5	D6A-852a_LP-DIR-AF	hargrave 2026-07-25 23:29:20	2.941e-04	9.55e-06	8.682e-01	1.06e-07	1.19e-07	1.43e-08	8	273	D6A-852a_LP-DIR-AF-1090	LT-AF-Z:LP-DIR-AF	g	1089	pmagpy-4.4.0	D6A-852a	u	9.000e-02	0	0.00	0.00	27	273
	This study		0.9	235.1	-47.6	D6A-852a_LP-DIR-AF	hargrave 2026-07-25 23:32:47	2.812e-04	9.13e-06	8.300e-01	1.00e-07	1.13e-07	1.32e-08	8	273	D6A-852a_LP-DIR-AF-1091	LT-AF-Z:LP-DIR-AF	g	1090	pmagpy-4.4.0	D6A-852a	u	9.500e-02	0	0.00	0.00	28	273
	This study		0.9	234.4	-47.4	D6A-852a_LP-DIR-AF	hargrave 2026-07-25 23:36:15	2.682e-04	8.71e-06	7.918e-01	9.42e-08	1.07e-07	1.33e-08	8	273	D6A-852a_LP-DIR-AF-1092	LT-AF-Z:LP-DIR-AF	g	1091	pmagpy-4.4.0	D6A-852a	u	1.000e-01	0	0.00	0.00	29	273
	This study		0.9	234.0	-47.3	D6A-852a_LP-DIR-AF	hargrave 2026-07-25 23:39:42	2.562e-04	8.32e-06	7.564e-01	9.00e-08	1.02e-07	1.25e-08	8	273	D6A-852a_LP-DIR-AF-1093	LT-AF-Z:LP-DIR-AF	g	1092	pmagpy-4.4.0	D6A-852a	u	1.050e-01	0	0.00	0.00	30	273
	This study		0.8	232.9	-47.4	D6A-852a_LP-DIR-AF	hargrave 2026-07-25 23:43:10	2.433e-04	7.90e-06	7.182e-01	8.26e-08	9.47e-08	1.26e-08	8	273	D6A-852a_LP-DIR-AF-1094	LT-AF-Z:LP-DIR-AF	g	1093	pmagpy-4.4.0	D6A-852a	u	1.100e-01	0	0.00	0.00	31	273
	This study		0.8	232.3	-47.1	D6A-852a_LP-DIR-AF	hargrave 2026-07-25 23:46:38	2.331e-04	7.57e-06	6.882e-01	7.95e-08	9.20e-08	1.18e-08	8	273	D6A-852a_LP-DIR-AF-1095	LT-AF-Z:LP-DIR-AF	g	1094	pmagpy-4.4.0	D6A-852a	u	1.150e-01	0	0.00	0.00	32	273
	This study		0.8	230.8	-47.4	D6A-852a_LP-DIR-AF	hargrave 2026-07-25 23:50:06	2.193e-04	7.12e-06	6.473e-01	7.30e-08	8.53e-08	2.02e-08	8	273	D6A-852a_LP-DIR-AF-1096	LT-AF-Z:LP-DIR-AF	g	1095	pmagpy-4.4.0	D6A-852a	u	1.200e-01	0	0.00	0.00	33	273
	This study		0.8	230.0	-47.5	D6A-852a_LP-DIR-AF	hargrave 2026-07-25 23:53:34	2.060e-04	6.69e-06	6.082e-01	6.83e-08	8.14e-08	1.13e-08	8	273	D6A-852a_LP-DIR-AF-1097	LT-AF-Z:LP-DIR-AF	g	1096	pmagpy-4.4.0	D6A-852a	u	1.250e-01	0	0.00	0.00	34	273
	This study		0.8	228.6	-47.8	D6A-852a_LP-DIR-AF	hargrave 2026-07-25 23:57:03	1.953e-04	6.34e-06	5.764e-01	6.44e-08	7.61e-08	1.10e-08	8	273	D6A-852a_LP-DIR-AF-1098	LT-AF-Z:LP-DIR-AF	g	1097	pmagpy-4.4.0	D6A-852a	u	1.300e-01	0	0.00	0.00	35	273
	This study		0.4	336.3	-20.9	D6A-902a_LP-DIR-AF	hargrave 2026-07-25 23:58:46	9.205e-04	2.86e-05	2.600e+00	5.46e-08	9.79e-08	1.67e-07	8	273	D6A-902a_LP-DIR-AF-1099	LT-NO:LP-DIR-AF	g	1098	pmagpy-4.4.0	D6A-902a	u	0	0	0.00	0.00	0	273
	This study		0.4	334.3	-22.9	D6A-902a_LP-DIR-AF	hargrave 2026-07-26 00:00:21	8.690e-04	2.70e-05	2.455e+00	5.82e-08	1.00e-07	1.54e-07	8	273	D6A-902a_LP-DIR-AF-1100	LT-AF-Z:LP-DIR-AF	g	1099	pmagpy-4.4.0	D6A-902a	u	1.000e-03	0	0.00	0.00	1	273
	This study		0.4	330.0	-25.0	D6A-902a_LP-DIR-AF	hargrave 2026-07-26 00:01:56	7.821e-04	2.43e-05	2.209e+00	6.54e-08	9.57e-08	1.35e-07	8	273	D6A-902a_LP-DIR-AF-1101	LT-AF-Z:LP-DIR-AF	g	1100	pmagpy-4.4.0	D6A-902a	u	2.000e-03	0	0.00	0.00	2	273
	This study		0.4	326.0	-26.8	D6A-902a_LP-DIR-AF	hargrave 2026-07-26 00:03:31	7.177e-04	2.23e-05	2.027e+00	8.78e-08	9.26e-08	1.20e-07	8	273	D6A-902a_LP-DIR-AF-1102	LT-AF-Z:LP-DIR-AF	g	1101	pmagpy-4.4.0	D6A-902a	u	3.000e-03	0	0.00	0.00	3	273
	This study		0.4	323.2	-28.1	D6A-902a_LP-DIR-AF	hargrave 2026-07-26 00:05:06	6.759e-04	2.10e-05	1.909e+00	8.24e-08	9.37e-08	1.09e-07	8	273	D6A-902a_LP-DIR-AF-1103	LT-AF-Z:LP-DIR-AF	g	1102	pmagpy-4.4.0	D6A-902a	u	4.000e-03	0	0.00	0.00	4	273
	This study		0.4	321.8	-28.9	D6A-902a_LP-DIR-AF	hargrave 2026-07-26 00:06:41	6.501e-04	2.02e-05	1.836e+00	8.18e-08	9.33e-08	1.01e-07	8	273	D6A-902a_LP-DIR-AF-1104	LT-AF-Z:LP-DIR-AF	g	1103	pmagpy-4.4.0	D6A-902a	u	5.000e-03	0	0.00	0.00	5	273
	This study		0.4	319.9	-30.4	D6A-902a_LP-DIR-AF	hargrave 2026-07-26 00:08:16	5.922e-04	1.84e-05	1.673e+00	8.10e-08	8.95e-08	8.45e-08	8	273	D6A-902a_LP-DIR-AF-1105	LT-AF-Z:LP-DIR-AF	g	1104	pmagpy-4.4.0	D6A-902a	u	7.500e-03	0	0.00	0.00	6	273
	This study		0.4	319.2	-31.5	D6A-902a_LP-DIR-AF	hargrave 2026-07-26 00:09:51	5.439e-04	1.69e-05	1.536e+00	7.68e-08	8.67e-08	7.21e-08	8	273	D6A-902a_LP-DIR-AF-1106	LT-AF-Z:LP-DIR-AF	g	1105	pmagpy-4.4.0	D6A-902a	u	1.000e-02	0	0.00	0.00	7	273
	This study		0.4	319.1	-32.2	D6A-902a_LP-DIR-AF	hargrave 2026-07-26 00:12:22	5.021e-04	1.56e-05	1.418e+00	7.26e-08	8.09e-08	6.24e-08	8	273	D6A-902a_LP-DIR-AF-1107	LT-AF-Z:LP-DIR-AF	g	1106	pmagpy-4.4.0	D6A-902a	u	1.250e-02	0	0.00	0.00	8	273
	This study		0.4	319.0	-32.7	D6A-902a_LP-DIR-AF	hargrave 2026-07-26 00:13:57	4.667e-04	1.45e-05	1.318e+00	6.79e-08	7.95e-08	5.57e-08	8	273	D6A-902a_LP-DIR-AF-1108	LT-AF-Z:LP-DIR-AF	g	1107	pmagpy-4.4.0	D6A-902a	u	1.500e-02	0	0.00	0.00	9	273
	This study		0.4	319.1	-33.0	D6A-902a_LP-DIR-AF	hargrave 2026-07-26 00:17:23	4.377e-04	1.36e-05	1.236e+00	6.52e-08	7.42e-08	4.87e-08	8	273	D6A-902a_LP-DIR-AF-1109	LT-AF-Z:LP-DIR-AF	g	1108	pmagpy-4.4.0	D6A-902a	u	1.750e-02	0	0.00	0.00	10	273
	This study		0.4	319.1	-32.9	D6A-902a_LP-DIR-AF	hargrave 2026-07-26 00:18:58	4.088e-04	1.27e-05	1.155e+00	5.95e-08	7.23e-08	4.45e-08	8	273	D6A-902a_LP-DIR-AF-1110	LT-AF-Z:LP-DIR-AF	g	1109	pmagpy-4.4.0	D6A-902a	u	2.000e-02	0	0.00	0.00	11	273
	This study		0.4	318.6	-33.1	D6A-902a_LP-DIR-AF	hargrave 2026-07-26 00:20:34	3.798e-04	1.18e-05	1.073e+00	5.66e-08	6.70e-08	4.00e-08	8	273	D6A-902a_LP-DIR-AF-1111	LT-AF-Z:LP-DIR-AF	g	1110	pmagpy-4.4.0	D6A-902a	u	2.250e-02	0	0.00	0.00	12	273
	This study		0.4	318.3	-32.8	D6A-902a_LP-DIR-AF	hargrave 2026-07-26 00:22:09	3.573e-04	1.11e-05	1.009e+00	5.27e-08	6.34e-08	3.93e-08	8	273	D6A-902a_LP-DIR-AF-1112	LT-AF-Z:LP-DIR-AF	g	1111	pmagpy-4.4.0	D6A-902a	u	2.500e-02	0	0.00	0.00	13	273
	This study		0.4	318.0	-32.5	D6A-902a_LP-DIR-AF	hargrave 2026-07-26 00:24:40	3.347e-04	1.04e-05	9.455e-01	4.94e-08	5.79e-08	3.50e-08	8	273	D6A-902a_LP-DIR-AF-1113	LT-AF-Z:LP-DIR-AF	g	1112	pmagpy-4.4.0	D6A-902a	u	2.750e-02	0	0.00	0.00	14	273
	This study		0.4	317.6	-32.4	D6A-902a_LP-DIR-AF	hargrave 2026-07-26 00:26:15	3.173e-04	9.86e-06	8.964e-01	4.65e-08	5.58e-08	3.25e-08	8	273	D6A-902a_LP-DIR-AF-1114	LT-AF-Z:LP-DIR-AF	g	1113	pmagpy-4.4.0	D6A-902a	u	3.000e-02	0	0.00	0.00	15	273
	This study		0.4	317.0	-31.7	D6A-902a_LP-DIR-AF	hargrave 2026-07-26 00:27:50	2.884e-04	8.96e-06	8.145e-01	4.23e-08	4.98e-08	3.08e-08	8	273	D6A-902a_LP-DIR-AF-1115	LT-AF-Z:LP-DIR-AF	g	1114	pmagpy-4.4.0	D6A-902a	u	3.500e-02	0	0.00	0.00	16	273
	This study		0.4	315.9	-31.1	D6A-902a_LP-DIR-AF	hargrave 2026-07-26 00:29:25	2.642e-04	8.21e-06	7.464e-01	3.79e-08	4.55e-08	2.82e-08	8	273	D6A-902a_LP-DIR-AF-1116	LT-AF-Z:LP-DIR-AF	g	1115	pmagpy-4.4.0	D6A-902a	u	4.000e-02	0	0.00	0.00	17	273
	This study		0.4	315.5	-30.4	D6A-902a_LP-DIR-AF	hargrave 2026-07-26 00:31:00	2.481e-04	7.71e-06	7.009e-01	3.55e-08	4.19e-08	2.58e-08	8	273	D6A-902a_LP-DIR-AF-1117	LT-AF-Z:LP-DIR-AF	g	1116	pmagpy-4.4.0	D6A-902a	u	4.500e-02	0	0.00	0.00	18	273
	This study		0.4	315.0	-30.4	D6A-902a_LP-DIR-AF	hargrave 2026-07-26 00:32:35	2.353e-04	7.31e-06	6.645e-01	3.40e-08	3.99e-08	2.46e-08	8	273	D6A-902a_LP-DIR-AF-1118	LT-AF-Z:LP-DIR-AF	g	1117	pmagpy-4.4.0	D6A-902a	u	5.000e-02	0	0.00	0.00	19	273
	This study		0.4	314.5	-29.6	D6A-902a_LP-DIR-AF	hargrave 2026-07-26 00:34:10	2.221e-04	6.90e-06	6.273e-01	3.18e-08	3.80e-08	2.30e-08	8	273	D6A-902a_LP-DIR-AF-1119	LT-AF-Z:LP-DIR-AF	g	1118	pmagpy-4.4.0	D6A-902a	u	5.500e-02	0	0.00	0.00	20	273
	This study		0.4	314.3	-29.1	D6A-902a_LP-DIR-AF	hargrave 2026-07-26 00:35:45	2.144e-04	6.66e-06	6.055e-01	3.07e-08	3.49e-08	2.24e-08	8	273	D6A-902a_LP-DIR-AF-1120	LT-AF-Z:LP-DIR-AF	g	1119	pmagpy-4.4.0	D6A-902a	u	6.000e-02	0	0.00	0.00	21	273
	This study		0.4	314.4	-29.3	D6A-902a_LP-DIR-AF	hargrave 2026-07-26 00:37:20	2.063e-04	6.41e-06	5.827e-01	2.98e-08	3.38e-08	2.32e-08	8	273	D6A-902a_LP-DIR-AF-1121	LT-AF-Z:LP-DIR-AF	g	1120	pmagpy-4.4.0	D6A-902a	u	6.500e-02	0	0.00	0.00	22	273
	This study		0.4	314.4	-29.1	D6A-902a_LP-DIR-AF	hargrave 2026-07-26 00:38:55	1.992e-04	6.19e-06	5.627e-01	2.85e-08	3.30e-08	2.07e-08	8	273	D6A-902a_LP-DIR-AF-1122	LT-AF-Z:LP-DIR-AF	g	1121	pmagpy-4.4.0	D6A-902a	u	7.000e-02	0	0.00	0.00	23	273
	This study		0.4	314.3	-29.0	D6A-902a_LP-DIR-AF	hargrave 2026-07-26 00:40:30	1.921e-04	5.97e-06	5.427e-01	2.74e-08	3.27e-08	1.93e-08	8	273	D6A-902a_LP-DIR-AF-1123	LT-AF-Z:LP-DIR-AF	g	1122	pmagpy-4.4.0	D6A-902a	u	7.500e-02	0	0.00	0.00	24	273
	This study		0.4	314.5	-28.7	D6A-902a_LP-DIR-AF	hargrave 2026-07-26 00:42:05	1.851e-04	5.75e-06	5.227e-01	2.49e-08	2.98e-08	1.93e-08	8	273	D6A-902a_LP-DIR-AF-1124	LT-AF-Z:LP-DIR-AF	g	1123	pmagpy-4.4.0	D6A-902a	u	8.000e-02	0	0.00	0.00	25	273
