tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_mass	magn_moment	magn_volume	magn_x_sigma	magn_y_sigma	magn_z_sigma	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	software_packages	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
	This study		0.5	221.6	41.2	D6A-420a_LP-DIR-AF	hargrave 2026-07-24 01:30:13	6.376e-05	1.84e-06	1.673e-01	9.22e-09	1.10e-08	1.00e-08	8	273	D6A-420a_LP-DIR-AF-224	LT-AF-Z:LP-DIR-AF	g	223	pmagpy-4.4.0	D6A-420a	u	7.500e-03	0	0.00	0.00	6	273
	This study		0.5	221.7	41.3	D6A-420a_LP-DIR-AF	hargrave 2026-07-24 01:33:40	6.376e-05	1.84e-06	1.673e-01	9.28e-09	1.11e-08	1.01e-08	8	273	D6A-420a_LP-DIR-AF-225	LT-AF-Z:LP-DIR-AF	g	224	pmagpy-4.4.0	D6A-420a	u	1.000e-02	0	0.00	0.00	7	273
	This study		0.5	221.7	41.4	D6A-420a_LP-DIR-AF	hargrave 2026-07-24 01:37:07	6.376e-05	1.84e-06	1.673e-01	9.19e-09	1.11e-08	1.02e-08	8	273	D6A-420a_LP-DIR-AF-226	LT-AF-Z:LP-DIR-AF	g	225	pmagpy-4.4.0	D6A-420a	u	1.250e-02	0	0.00	0.00	8	273
	This study		0.5	221.7	41.5	D6A-420a_LP-DIR-AF	hargrave 2026-07-24 01:40:33	6.341e-05	1.83e-06	1.664e-01	9.17e-09	1.10e-08	1.02e-08	8	273	D6A-420a_LP-DIR-AF-227	LT-AF-Z:LP-DIR-AF	g	226	pmagpy-4.4.0	D6A-420a	u	1.500e-02	0	0.00	0.00	9	273
	This study		0.5	221.8	41.6	D6A-420a_LP-DIR-AF	hargrave 2026-07-24 01:44:00	6.306e-05	1.82e-06	1.655e-01	9.24e-09	1.10e-08	1.02e-08	8	273	D6A-420a_LP-DIR-AF-228	LT-AF-Z:LP-DIR-AF	g	227	pmagpy-4.4.0	D6A-420a	u	1.750e-02	0	0.00	0.00	10	273
	This study		0.6	221.8	41.7	D6A-420a_LP-DIR-AF	hargrave 2026-07-24 01:47:27	6.272e-05	1.81e-06	1.645e-01	9.39e-09	1.07e-08	1.04e-08	8	273	D6A-420a_LP-DIR-AF-229	LT-AF-Z:LP-DIR-AF	g	228	pmagpy-4.4.0	D6A-420a	u	2.000e-02	0	0.00	0.00	11	273
	This study		0.6	221.8	41.8	D6A-420a_LP-DIR-AF	hargrave 2026-07-24 01:50:53	6.237e-05	1.80e-06	1.636e-01	9.22e-09	1.11e-08	1.04e-08	8	273	D6A-420a_LP-DIR-AF-230	LT-AF-Z:LP-DIR-AF	g	229	pmagpy-4.4.0	D6A-420a	u	2.250e-02	0	0.00	0.00	12	273
	This study		0.6	221.8	41.9	D6A-420a_LP-DIR-AF	hargrave 2026-07-24 01:54:19	6.202e-05	1.79e-06	1.627e-01	9.17e-09	1.08e-08	1.01e-08	8	273	D6A-420a_LP-DIR-AF-231	LT-AF-Z:LP-DIR-AF	g	230	pmagpy-4.4.0	D6A-420a	u	2.500e-02	0	0.00	0.00	13	273
	This study		0.6	221.8	42.0	D6A-420a_LP-DIR-AF	hargrave 2026-07-24 01:57:46	6.168e-05	1.78e-06	1.618e-01	9.24e-09	1.04e-08	1.02e-08	8	273	D6A-420a_LP-DIR-AF-232	LT-AF-Z:LP-DIR-AF	g	231	pmagpy-4.4.0	D6A-420a	u	2.750e-02	0	0.00	0.00	14	273
	This study		0.5	221.7	42.1	D6A-420a_LP-DIR-AF	hargrave 2026-07-24 02:01:13	6.098e-05	1.76e-06	1.600e-01	9.04e-09	1.06e-08	9.84e-09	8	273	D6A-420a_LP-DIR-AF-233	LT-AF-Z:LP-DIR-AF	g	232	pmagpy-4.4.0	D6A-420a	u	3.000e-02	0	0.00	0.00	15	273
	This study		0.6	221.7	42.2	D6A-420a_LP-DIR-AF	hargrave 2026-07-24 02:04:39	5.994e-05	1.73e-06	1.573e-01	8.79e-09	1.06e-08	9.84e-09	8	273	D6A-420a_LP-DIR-AF-234	LT-AF-Z:LP-DIR-AF	g	233	pmagpy-4.4.0	D6A-420a	u	3.500e-02	0	0.00	0.00	16	273
	This study		0.6	221.6	42.3	D6A-420a_LP-DIR-AF	hargrave 2026-07-24 02:07:08	5.856e-05	1.69e-06	1.536e-01	8.80e-09	1.01e-08	9.57e-09	8	273	D6A-420a_LP-DIR-AF-235	LT-AF-Z:LP-DIR-AF	g	234	pmagpy-4.4.0	D6A-420a	u	4.000e-02	0	0.00	0.00	17	273
	This study		0.6	221.6	42.4	D6A-420a_LP-DIR-AF	hargrave 2026-07-24 02:08:43	5.683e-05	1.64e-06	1.491e-01	8.41e-09	1.04e-08	9.26e-09	8	273	D6A-420a_LP-DIR-AF-236	LT-AF-Z:LP-DIR-AF	g	235	pmagpy-4.4.0	D6A-420a	u	4.500e-02	0	0.00	0.00	18	273
	This study		0.6	221.3	42.7	D6A-420a_LP-DIR-AF	hargrave 2026-07-24 02:10:17	5.544e-05	1.60e-06	1.455e-01	8.29e-09	1.05e-08	8.99e-09	8	273	D6A-420a_LP-DIR-AF-237	LT-AF-Z:LP-DIR-AF	g	236	pmagpy-4.4.0	D6A-420a	u	5.000e-02	0	0.00	0.00	19	273
	This study		0.6	221.3	42.9	D6A-420a_LP-DIR-AF	hargrave 2026-07-24 02:11:51	5.371e-05	1.55e-06	1.409e-01	8.09e-09	1.01e-08	8.69e-09	8	273	D6A-420a_LP-DIR-AF-238	LT-AF-Z:LP-DIR-AF	g	237	pmagpy-4.4.0	D6A-420a	u	5.500e-02	0	0.00	0.00	20	273
	This study		0.6	221.2	43.0	D6A-420a_LP-DIR-AF	hargrave 2026-07-24 02:13:25	5.232e-05	1.51e-06	1.373e-01	7.99e-09	9.77e-09	8.42e-09	8	273	D6A-420a_LP-DIR-AF-239	LT-AF-Z:LP-DIR-AF	g	238	pmagpy-4.4.0	D6A-420a	u	6.000e-02	0	0.00	0.00	21	273
	This study		0.6	221.6	43.0	D6A-420a_LP-DIR-AF	hargrave 2026-07-24 02:15:00	5.094e-05	1.47e-06	1.336e-01	7.67e-09	9.70e-09	8.12e-09	8	273	D6A-420a_LP-DIR-AF-240	LT-AF-Z:LP-DIR-AF	g	239	pmagpy-4.4.0	D6A-420a	u	6.500e-02	0	0.00	0.00	22	273
	This study		0.6	221.4	43.2	D6A-420a_LP-DIR-AF	hargrave 2026-07-24 02:16:34	4.920e-05	1.42e-06	1.291e-01	7.49e-09	9.30e-09	7.84e-09	8	273	D6A-420a_LP-DIR-AF-241	LT-AF-Z:LP-DIR-AF	g	240	pmagpy-4.4.0	D6A-420a	u	7.000e-02	0	0.00	0.00	23	273
	This study		0.6	221.1	43.9	D6A-420a_LP-DIR-AF	hargrave 2026-07-24 02:18:08	4.712e-05	1.36e-06	1.236e-01	7.28e-09	9.12e-09	7.56e-09	8	273	D6A-420a_LP-DIR-AF-242	LT-AF-Z:LP-DIR-AF	g	241	pmagpy-4.4.0	D6A-420a	u	7.500e-02	0	0.00	0.00	24	273
	This study		0.6	221.6	43.8	D6A-420a_LP-DIR-AF	hargrave 2026-07-24 02:19:43	4.574e-05	1.32e-06	1.200e-01	6.89e-09	8.50e-09	7.29e-09	8	273	D6A-420a_LP-DIR-AF-243	LT-AF-Z:LP-DIR-AF	g	242	pmagpy-4.4.0	D6A-420a	u	8.000e-02	0	0.00	0.00	25	273
	This study		0.6	221.6	44.1	D6A-420a_LP-DIR-AF	hargrave 2026-07-24 02:21:18	4.401e-05	1.27e-06	1.155e-01	6.68e-09	8.08e-09	6.97e-09	8	273	D6A-420a_LP-DIR-AF-244	LT-AF-Z:LP-DIR-AF	g	243	pmagpy-4.4.0	D6A-420a	u	8.500e-02	0	0.00	0.00	26	273
	This study		0.6	221.6	44.5	D6A-420a_LP-DIR-AF	hargrave 2026-07-24 02:22:53	4.193e-05	1.21e-06	1.100e-01	6.41e-09	8.02e-09	6.63e-09	8	273	D6A-420a_LP-DIR-AF-245	LT-AF-Z:LP-DIR-AF	g	244	pmagpy-4.4.0	D6A-420a	u	9.000e-02	0	0.00	0.00	27	273
	This study		0.6	221.4	44.8	D6A-420a_LP-DIR-AF	hargrave 2026-07-24 02:24:29	3.985e-05	1.15e-06	1.045e-01	6.27e-09	9.25e-09	6.31e-09	8	273	D6A-420a_LP-DIR-AF-246	LT-AF-Z:LP-DIR-AF	g	245	pmagpy-4.4.0	D6A-420a	u	9.500e-02	0	0.00	0.00	28	273
	This study		0.6	221.4	44.9	D6A-420a_LP-DIR-AF	hargrave 2026-07-24 02:26:05	3.812e-05	1.10e-06	1.000e-01	5.81e-09	6.96e-09	5.96e-09	8	273	D6A-420a_LP-DIR-AF-247	LT-AF-Z:LP-DIR-AF	g	246	pmagpy-4.4.0	D6A-420a	u	1.000e-01	0	0.00	0.00	29	273
	This study		0.6	221.1	45.2	D6A-420a_LP-DIR-AF	hargrave 2026-07-24 02:27:41	3.604e-05	1.04e-06	9.455e-02	5.64e-09	6.70e-09	5.61e-09	8	273	D6A-420a_LP-DIR-AF-248	LT-AF-Z:LP-DIR-AF	g	247	pmagpy-4.4.0	D6A-420a	u	1.050e-01	0	0.00	0.00	30	273
	This study		0.6	221.1	45.6	D6A-420a_LP-DIR-AF	hargrave 2026-07-24 02:29:16	3.375e-05	9.74e-07	8.855e-02	5.27e-09	6.28e-09	5.26e-09	8	273	D6A-420a_LP-DIR-AF-249	LT-AF-Z:LP-DIR-AF	g	248	pmagpy-4.4.0	D6A-420a	u	1.100e-01	0	0.00	0.00	31	273
	This study		0.6	220.6	46.1	D6A-420a_LP-DIR-AF	hargrave 2026-07-24 02:30:52	3.143e-05	9.07e-07	8.245e-02	5.18e-09	5.66e-09	4.84e-09	8	273	D6A-420a_LP-DIR-AF-250	LT-AF-Z:LP-DIR-AF	g	249	pmagpy-4.4.0	D6A-420a	u	1.150e-01	0	0.00	0.00	32	273
	This study		0.6	221.0	46.1	D6A-420a_LP-DIR-AF	hargrave 2026-07-24 02:32:29	2.963e-05	8.55e-07	7.773e-02	4.65e-09	5.50e-09	4.51e-09	8	273	D6A-420a_LP-DIR-AF-251	LT-AF-Z:LP-DIR-AF	g	250	pmagpy-4.4.0	D6A-420a	u	1.200e-01	0	0.00	0.00	33	273
	This study		0.6	221.0	45.9	D6A-420a_LP-DIR-AF	hargrave 2026-07-24 02:34:06	2.755e-05	7.95e-07	7.227e-02	4.52e-09	5.05e-09	4.14e-09	8	273	D6A-420a_LP-DIR-AF-252	LT-AF-Z:LP-DIR-AF	g	251	pmagpy-4.4.0	D6A-420a	u	1.250e-01	0	0.00	0.00	34	273
	This study		0.6	220.8	46.8	D6A-420a_LP-DIR-AF	hargrave 2026-07-24 02:35:43	2.533e-05	7.31e-07	6.645e-02	4.37e-09	4.94e-09	3.79e-09	8	273	D6A-420a_LP-DIR-AF-253	LT-AF-Z:LP-DIR-AF	g	252	pmagpy-4.4.0	D6A-420a	u	1.300e-01	0	0.00	0.00	35	273
	This study		1.0	314.0	39.1	D6A-441a_LP-DIR-AF	hargrave 2026-07-23 23:05:33	1.021e-06	2.20e-08	2.000e-03	2.28e-10	2.50e-10	2.38e-10	8	273	D6A-441a_LP-DIR-AF-254	LT-NO:LP-DIR-AF	g	253	pmagpy-4.4.0	D6A-441a	u	0	0	0.00	0.00	0	273
	This study		1.0	314.0	39.2	D6A-441a_LP-DIR-AF	hargrave 2026-07-23 23:08:58	1.021e-06	2.20e-08	2.000e-03	2.17e-10	2.62e-10	2.34e-10	8	273	D6A-441a_LP-DIR-AF-255	LT-AF-Z:LP-DIR-AF	g	254	pmagpy-4.4.0	D6A-441a	u	1.000e-03	0	0.00	0.00	1	273
	This study		1.0	314.1	39.1	D6A-441a_LP-DIR-AF	hargrave 2026-07-23 23:12:23	1.021e-06	2.20e-08	2.000e-03	2.16e-10	2.57e-10	2.35e-10	8	273	D6A-441a_LP-DIR-AF-256	LT-AF-Z:LP-DIR-AF	g	255	pmagpy-4.4.0	D6A-441a	u	2.000e-03	0	0.00	0.00	2	273
	This study		1.0	314.2	38.9	D6A-441a_LP-DIR-AF	hargrave 2026-07-23 23:15:48	1.021e-06	2.20e-08	2.000e-03	2.30e-10	2.71e-10	2.33e-10	8	273	D6A-441a_LP-DIR-AF-257	LT-AF-Z:LP-DIR-AF	g	256	pmagpy-4.4.0	D6A-441a	u	3.000e-03	0	0.00	0.00	3	273
	This study		1.0	314.4	38.7	D6A-441a_LP-DIR-AF	hargrave 2026-07-23 23:19:22	1.030e-06	2.22e-08	2.018e-03	2.40e-10	2.56e-10	2.33e-10	8	273	D6A-441a_LP-DIR-AF-258	LT-AF-Z:LP-DIR-AF	g	257	pmagpy-4.4.0	D6A-441a	u	4.000e-03	0	0.00	0.00	4	273
	This study		1.0	314.6	38.6	D6A-441a_LP-DIR-AF	hargrave 2026-07-23 23:22:47	1.030e-06	2.22e-08	2.018e-03	2.24e-10	2.54e-10	2.38e-10	8	273	D6A-441a_LP-DIR-AF-259	LT-AF-Z:LP-DIR-AF	g	258	pmagpy-4.4.0	D6A-441a	u	5.000e-03	0	0.00	0.00	5	273
	This study		1.0	314.7	38.2	D6A-441a_LP-DIR-AF	hargrave 2026-07-23 23:26:11	1.021e-06	2.20e-08	2.000e-03	2.12e-10	2.58e-10	2.38e-10	8	273	D6A-441a_LP-DIR-AF-260	LT-AF-Z:LP-DIR-AF	g	259	pmagpy-4.4.0	D6A-441a	u	7.500e-03	0	0.00	0.00	6	273
	This study		1.0	315.1	37.7	D6A-441a_LP-DIR-AF	hargrave 2026-07-23 23:29:36	1.021e-06	2.20e-08	2.000e-03	2.12e-10	2.42e-10	2.38e-10	8	273	D6A-441a_LP-DIR-AF-261	LT-AF-Z:LP-DIR-AF	g	260	pmagpy-4.4.0	D6A-441a	u	1.000e-02	0	0.00	0.00	7	273
	This study		0.9	315.5	37.2	D6A-441a_LP-DIR-AF	hargrave 2026-07-23 23:33:01	1.021e-06	2.20e-08	2.000e-03	2.02e-10	2.47e-10	2.40e-10	8	273	D6A-441a_LP-DIR-AF-262	LT-AF-Z:LP-DIR-AF	g	261	pmagpy-4.4.0	D6A-441a	u	1.250e-02	0	0.00	0.00	8	273
	This study		0.9	315.9	36.5	D6A-441a_LP-DIR-AF	hargrave 2026-07-23 23:36:25	1.030e-06	2.22e-08	2.018e-03	1.93e-10	2.46e-10	2.41e-10	8	273	D6A-441a_LP-DIR-AF-263	LT-AF-Z:LP-DIR-AF	g	262	pmagpy-4.4.0	D6A-441a	u	1.500e-02	0	0.00	0.00	9	273
	This study		1.0	316.6	36.0	D6A-441a_LP-DIR-AF	hargrave 2026-07-23 23:39:49	1.021e-06	2.20e-08	2.000e-03	2.07e-10	2.44e-10	2.37e-10	8	273	D6A-441a_LP-DIR-AF-264	LT-AF-Z:LP-DIR-AF	g	263	pmagpy-4.4.0	D6A-441a	u	1.750e-02	0	0.00	0.00	10	273
	This study		0.9	317.1	35.3	D6A-441a_LP-DIR-AF	hargrave 2026-07-23 23:43:14	1.030e-06	2.22e-08	2.018e-03	1.98e-10	2.36e-10	2.39e-10	8	273	D6A-441a_LP-DIR-AF-265	LT-AF-Z:LP-DIR-AF	g	264	pmagpy-4.4.0	D6A-441a	u	2.000e-02	0	0.00	0.00	11	273
	This study		1.0	317.3	33.9	D6A-441a_LP-DIR-AF	hargrave 2026-07-23 23:46:40	1.030e-06	2.22e-08	2.018e-03	2.16e-10	2.36e-10	2.39e-10	8	273	D6A-441a_LP-DIR-AF-266	LT-AF-Z:LP-DIR-AF	g	265	pmagpy-4.4.0	D6A-441a	u	2.250e-02	0	0.00	0.00	12	273
	This study		1.0	317.3	33.0	D6A-441a_LP-DIR-AF	hargrave 2026-07-23 23:50:05	1.044e-06	2.25e-08	2.045e-03	2.22e-10	2.50e-10	2.37e-10	8	273	D6A-441a_LP-DIR-AF-267	LT-AF-Z:LP-DIR-AF	g	266	pmagpy-4.4.0	D6A-441a	u	2.500e-02	0	0.00	0.00	13	273
	This study		1.0	317.6	32.2	D6A-441a_LP-DIR-AF	hargrave 2026-07-23 23:53:29	1.044e-06	2.25e-08	2.045e-03	2.25e-10	2.40e-10	2.41e-10	8	273	D6A-441a_LP-DIR-AF-268	LT-AF-Z:LP-DIR-AF	g	267	pmagpy-4.4.0	D6A-441a	u	2.750e-02	0	0.00	0.00	14	273
	This study		1.0	317.8	30.6	D6A-441a_LP-DIR-AF	hargrave 2026-07-23 23:56:54	1.044e-06	2.25e-08	2.045e-03	2.25e-10	2.23e-10	2.42e-10	8	273	D6A-441a_LP-DIR-AF-269	LT-AF-Z:LP-DIR-AF	g	268	pmagpy-4.4.0	D6A-441a	u	3.000e-02	0	0.00	0.00	15	273
	This study		0.8	317.5	28.7	D6A-441a_LP-DIR-AF	hargrave 2026-07-24 00:00:19	1.053e-06	2.27e-08	2.064e-03	2.17e-10	2.27e-10	1.55e-10	8	273	D6A-441a_LP-DIR-AF-270	LT-AF-Z:LP-DIR-AF	g	269	pmagpy-4.4.0	D6A-441a	u	3.500e-02	0	0.00	0.00	16	273
	This study		0.8	317.8	25.3	D6A-441a_LP-DIR-AF	hargrave 2026-07-24 00:03:44	1.081e-06	2.33e-08	2.118e-03	2.16e-10	2.26e-10	1.65e-10	8	273	D6A-441a_LP-DIR-AF-271	LT-AF-Z:LP-DIR-AF	g	270	pmagpy-4.4.0	D6A-441a	u	4.000e-02	0	0.00	0.00	17	273
	This study		0.8	319.3	24.4	D6A-441a_LP-DIR-AF	hargrave 2026-07-24 00:07:10	1.104e-06	2.38e-08	2.164e-03	2.24e-10	2.08e-10	1.69e-10	8	273	D6A-441a_LP-DIR-AF-272	LT-AF-Z:LP-DIR-AF	g	271	pmagpy-4.4.0	D6A-441a	u	4.500e-02	0	0.00	0.00	18	273
	This study		1.5	320.2	22.4	D6A-441a_LP-DIR-AF	hargrave 2026-07-24 00:10:36	1.114e-06	2.40e-08	2.182e-03	2.47e-10	6.02e-10	1.63e-10	8	273	D6A-441a_LP-DIR-AF-273	LT-AF-Z:LP-DIR-AF	g	272	pmagpy-4.4.0	D6A-441a	u	5.000e-02	0	0.00	0.00	19	273
	This study		1.4	321.3	19.6	D6A-441a_LP-DIR-AF	hargrave 2026-07-24 00:14:03	1.132e-06	2.44e-08	2.218e-03	2.38e-10	5.99e-10	1.50e-10	8	273	D6A-441a_LP-DIR-AF-274	LT-AF-Z:LP-DIR-AF	g	273	pmagpy-4.4.0	D6A-441a	u	5.500e-02	0	0.00	0.00	20	273
	This study		1.4	321.0	16.3	D6A-441a_LP-DIR-AF	hargrave 2026-07-24 00:17:29	1.123e-06	2.42e-08	2.200e-03	2.38e-10	5.91e-10	1.50e-10	8	273	D6A-441a_LP-DIR-AF-275	LT-AF-Z:LP-DIR-AF	g	274	pmagpy-4.4.0	D6A-441a	u	6.000e-02	0	0.00	0.00	21	273
	This study		1.4	321.4	13.1	D6A-441a_LP-DIR-AF	hargrave 2026-07-24 00:20:56	1.165e-06	2.51e-08	2.282e-03	2.54e-10	5.89e-10	1.57e-10	8	273	D6A-441a_LP-DIR-AF-276	LT-AF-Z:LP-DIR-AF	g	275	pmagpy-4.4.0	D6A-441a	u	6.500e-02	0	0.00	0.00	22	273
	This study		1.4	320.2	10.7	D6A-441a_LP-DIR-AF	hargrave 2026-07-24 00:24:24	1.151e-06	2.48e-08	2.255e-03	2.78e-10	5.73e-10	1.74e-10	8	273	D6A-441a_LP-DIR-AF-277	LT-AF-Z:LP-DIR-AF	g	276	pmagpy-4.4.0	D6A-441a	u	7.000e-02	0	0.00	0.00	23	273
	This study		1.5	322.8	09.5	D6A-441a_LP-DIR-AF	hargrave 2026-07-24 00:27:51	1.142e-06	2.46e-08	2.236e-03	2.79e-10	6.00e-10	1.62e-10	8	273	D6A-441a_LP-DIR-AF-278	LT-AF-Z:LP-DIR-AF	g	277	pmagpy-4.4.0	D6A-441a	u	7.500e-02	0	0.00	0.00	24	273
	This study		1.5	323.8	08.6	D6A-441a_LP-DIR-AF	hargrave 2026-07-24 00:31:18	1.132e-06	2.44e-08	2.218e-03	2.65e-10	6.20e-10	1.48e-10	8	273	D6A-441a_LP-DIR-AF-279	LT-AF-Z:LP-DIR-AF	g	278	pmagpy-4.4.0	D6A-441a	u	8.000e-02	0	0.00	0.00	25	273
	This study		1.6	323.5	07.9	D6A-441a_LP-DIR-AF	hargrave 2026-07-24 00:34:46	1.142e-06	2.46e-08	2.236e-03	3.08e-10	6.41e-10	1.70e-10	8	273	D6A-441a_LP-DIR-AF-280	LT-AF-Z:LP-DIR-AF	g	279	pmagpy-4.4.0	D6A-441a	u	8.500e-02	0	0.00	0.00	26	273
	This study		1.4	320.6	08.7	D6A-441a_LP-DIR-AF	hargrave 2026-07-24 00:38:13	1.174e-06	2.53e-08	2.300e-03	3.55e-10	6.27e-10	1.76e-10	8	273	D6A-441a_LP-DIR-AF-281	LT-AF-Z:LP-DIR-AF	g	280	pmagpy-4.4.0	D6A-441a	u	9.000e-02	0	0.00	0.00	27	273
	This study		1.4	319.7	06.9	D6A-441a_LP-DIR-AF	hargrave 2026-07-24 00:41:41	1.234e-06	2.66e-08	2.418e-03	4.83e-10	4.21e-10	1.82e-10	8	273	D6A-441a_LP-DIR-AF-282	LT-AF-Z:LP-DIR-AF	g	281	pmagpy-4.4.0	D6A-441a	u	9.500e-02	0	0.00	0.00	28	273
	This study		1.4	319.4	04.6	D6A-441a_LP-DIR-AF	hargrave 2026-07-24 00:45:09	1.281e-06	2.76e-08	2.509e-03	5.19e-10	4.78e-10	1.94e-10	8	273	D6A-441a_LP-DIR-AF-283	LT-AF-Z:LP-DIR-AF	g	282	pmagpy-4.4.0	D6A-441a	u	1.000e-01	0	0.00	0.00	29	273
	This study		1.4	320.8	04.3	D6A-441a_LP-DIR-AF	hargrave 2026-07-24 00:48:36	1.304e-06	2.81e-08	2.555e-03	5.64e-10	4.63e-10	2.00e-10	8	273	D6A-441a_LP-DIR-AF-284	LT-AF-Z:LP-DIR-AF	g	283	pmagpy-4.4.0	D6A-441a	u	1.050e-01	0	0.00	0.00	30	273
	This study		1.4	318.2	02.8	D6A-441a_LP-DIR-AF	hargrave 2026-07-24 00:52:05	1.234e-06	2.66e-08	2.418e-03	5.41e-10	5.04e-10	1.94e-10	8	273	D6A-441a_LP-DIR-AF-285	LT-AF-Z:LP-DIR-AF	g	284	pmagpy-4.4.0	D6A-441a	u	1.100e-01	0	0.00	0.00	31	273
	This study		1.5	322.2	00.9	D6A-441a_LP-DIR-AF	hargrave 2026-07-24 00:55:33	1.202e-06	2.59e-08	2.355e-03	3.95e-10	5.55e-10	1.86e-10	8	273	D6A-441a_LP-DIR-AF-286	LT-AF-Z:LP-DIR-AF	g	285	pmagpy-4.4.0	D6A-441a	u	1.150e-01	0	0.00	0.00	32	273
	This study		1.4	320.4	00.6	D6A-441a_LP-DIR-AF	hargrave 2026-07-24 00:59:01	1.225e-06	2.64e-08	2.400e-03	4.02e-10	6.06e-10	1.78e-10	8	273	D6A-441a_LP-DIR-AF-287	LT-AF-Z:LP-DIR-AF	g	286	pmagpy-4.4.0	D6A-441a	u	1.200e-01	0	0.00	0.00	33	273
	This study		1.3	318.8	00.6	D6A-441a_LP-DIR-AF	hargrave 2026-07-24 01:02:30	1.211e-06	2.61e-08	2.373e-03	5.01e-10	4.31e-10	1.41e-10	8	273	D6A-441a_LP-DIR-AF-288	LT-AF-Z:LP-DIR-AF	g	287	pmagpy-4.4.0	D6A-441a	u	1.250e-01	0	0.00	0.00	34	273
	This study		1.1	321.4	05.8	D6A-441a_LP-DIR-AF	hargrave 2026-07-24 01:05:59	1.313e-06	2.83e-08	2.573e-03	4.61e-10	4.28e-10	1.62e-10	8	273	D6A-441a_LP-DIR-AF-289	LT-AF-Z:LP-DIR-AF	g	288	pmagpy-4.4.0	D6A-441a	u	1.300e-01	0	0.00	0.00	35	273
	This study		1.0	291.8	13.4	D6A-653a_LP-DIR-AF	hargrave 2026-07-23 21:01:34	3.073e-06	5.48e-08	4.982e-03	9.11e-10	6.18e-10	3.40e-10	8	273	D6A-653a_LP-DIR-AF-290	LT-NO:LP-DIR-AF	g	289	pmagpy-4.4.0	D6A-653a	u	0	0	0.00	0.00	0	273
	This study		1.0	291.8	13.3	D6A-653a_LP-DIR-AF	hargrave 2026-07-23 21:05:00	3.073e-06	5.48e-08	4.982e-03	9.05e-10	5.99e-10	3.39e-10	8	273	D6A-653a_LP-DIR-AF-291	LT-AF-Z:LP-DIR-AF	g	290	pmagpy-4.4.0	D6A-653a	u	1.000e-03	0	0.00	0.00	1	273
	This study		1.0	291.9	13.3	D6A-653a_LP-DIR-AF	hargrave 2026-07-23 21:08:26	3.073e-06	5.48e-08	4.982e-03	9.01e-10	6.18e-10	3.40e-10	8	273	D6A-653a_LP-DIR-AF-292	LT-AF-Z:LP-DIR-AF	g	291	pmagpy-4.4.0	D6A-653a	u	2.000e-03	0	0.00	0.00	2	273
	This study		1.0	291.9	13.3	D6A-653a_LP-DIR-AF	hargrave 2026-07-23 21:11:52	3.073e-06	5.48e-08	4.982e-03	8.89e-10	6.20e-10	3.44e-10	8	273	D6A-653a_LP-DIR-AF-293	LT-AF-Z:LP-DIR-AF	g	292	pmagpy-4.4.0	D6A-653a	u	3.000e-03	0	0.00	0.00	3	273
	This study		1.0	291.9	13.3	D6A-653a_LP-DIR-AF	hargrave 2026-07-23 21:15:18	3.073e-06	5.48e-08	4.982e-03	8.94e-10	5.89e-10	3.41e-10	8	273	D6A-653a_LP-DIR-AF-294	LT-AF-Z:LP-DIR-AF	g	293	pmagpy-4.4.0	D6A-653a	u	4.000e-03	0	0.00	0.00	4	273
	This study		1.0	292.0	13.2	D6A-653a_LP-DIR-AF	hargrave 2026-07-23 21:18:45	3.073e-06	5.48e-08	4.982e-03	8.97e-10	6.21e-10	3.43e-10	8	273	D6A-653a_LP-DIR-AF-295	LT-AF-Z:LP-DIR-AF	g	294	pmagpy-4.4.0	D6A-653a	u	5.000e-03	0	0.00	0.00	5	273
	This study		1.0	292.1	13.2	D6A-653a_LP-DIR-AF	hargrave 2026-07-23 21:22:11	3.062e-06	5.46e-08	4.964e-03	8.86e-10	6.19e-10	3.44e-10	8	273	D6A-653a_LP-DIR-AF-296	LT-AF-Z:LP-DIR-AF	g	295	pmagpy-4.4.0	D6A-653a	u	7.500e-03	0	0.00	0.00	6	273
	This study		1.0	292.2	13.2	D6A-653a_LP-DIR-AF	hargrave 2026-07-23 21:25:37	3.057e-06	5.45e-08	4.955e-03	8.85e-10	6.22e-10	3.42e-10	8	273	D6A-653a_LP-DIR-AF-297	LT-AF-Z:LP-DIR-AF	g	296	pmagpy-4.4.0	D6A-653a	u	1.000e-02	0	0.00	0.00	7	273
	This study		1.0	292.4	13.2	D6A-653a_LP-DIR-AF	hargrave 2026-07-23 21:29:03	3.045e-06	5.43e-08	4.936e-03	9.30e-10	6.37e-10	3.38e-10	8	273	D6A-653a_LP-DIR-AF-298	LT-AF-Z:LP-DIR-AF	g	297	pmagpy-4.4.0	D6A-653a	u	1.250e-02	0	0.00	0.00	8	273
	This study		1.0	292.5	13.1	D6A-653a_LP-DIR-AF	hargrave 2026-07-23 21:32:29	3.034e-06	5.41e-08	4.918e-03	8.94e-10	6.39e-10	3.40e-10	8	273	D6A-653a_LP-DIR-AF-299	LT-AF-Z:LP-DIR-AF	g	298	pmagpy-4.4.0	D6A-653a	u	1.500e-02	0	0.00	0.00	9	273
