Specimen_ID,Specimen_description,Specimen_azimuth,Specimen_plunge,Specimen_mass[g],Specimen_vol[cc],Specimen_coordinate,Uchannel_length[cm],Uchannel_area[cm2],Sample_ID,Sample_description,Site_ID,Site_description,Site_lat,Site_lon,Site_coordinate,Site_bedding_dip,Site_dip_azimuth,Locality_ID,Locality_description,Expedition_ID,Expedition_description,material_ID,material_description,material_manufacturer,material_composition,material_mineral_name,material_grain_length[um],material_grain_L/W_ratio,composition_parameter_X,composition_parameter_Y,oxidation_parameter_Z,Sample_method_codes,Site_method_codes,Site_geologic_classes,Site_geologic_types,Site_lithologies,Site_age,Site_age_sigma,Site_age_low,Site_age_high,Site_age_unit,Locality_type,Locality_geologic_classes,Locality_lithologies,Locality_age,Locality_age_sigma,Locality_age_low,Locality_age_high,Locality_age_unit
D6A-1342b,chip for rock magnetic experiments,,,0.17661,,1342,,,D6A-1342,1.4 to 2 mm grain size with very small (1 mm) sulfides,D6A-1342,Severson unit U1; Severson description: PIC w/ T bnd (HET mix of PIC/ORT/T); rock type: picrite and troctolite mix; sulfide 1%,47.6989,268.1638,1342,,,D6A-ultramafic,"Group Ultramafic: ultramafic units U1-U3; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Picrite:Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Peridotite:Picrite,1096.19,0.095,,,Ma
D6A-1342c,chip for rock magnetic experiments,,,0.15586,,1342,,,D6A-1342,1.4 to 2 mm grain size with very small (1 mm) sulfides,D6A-1342,Severson unit U1; Severson description: PIC w/ T bnd (HET mix of PIC/ORT/T); rock type: picrite and troctolite mix; sulfide 1%,47.6989,268.1638,1342,,,D6A-ultramafic,"Group Ultramafic: ultramafic units U1-U3; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Picrite:Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Peridotite:Picrite,1096.19,0.095,,,Ma
D6A-1342t,polished thick section prepared for SEM analysis and QDM analysis,,,,,1342,,,D6A-1342,1.4 to 2 mm grain size with very small (1 mm) sulfides,D6A-1342,Severson unit U1; Severson description: PIC w/ T bnd (HET mix of PIC/ORT/T); rock type: picrite and troctolite mix; sulfide 1%,47.6989,268.1638,1342,,,D6A-ultramafic,"Group Ultramafic: ultramafic units U1-U3; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Picrite:Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Peridotite:Picrite,1096.19,0.095,,,Ma
D6A-1338a,oriented specimen for remanence,0,-90,25.20867,,1338,,,D6A-1338,0.3 to 0.5 cm grain size with small CL drops (0.2 cm),D6A-1338,Severson unit U1; Severson description: PIC w/ T bnd (HET mix of PIC/ORT/T); rock type: troctolite with some picrite; sulfide 1%,47.6989,268.1638,1338,,,D6A-ultramafic,"Group Ultramafic: ultramafic units U1-U3; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite:Picrite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Peridotite:Picrite,1096.19,0.095,,,Ma
D6A-1338b,chip for rock magnetic experiments,,,0.18559,,1338,,,D6A-1338,0.3 to 0.5 cm grain size with small CL drops (0.2 cm),D6A-1338,Severson unit U1; Severson description: PIC w/ T bnd (HET mix of PIC/ORT/T); rock type: troctolite with some picrite; sulfide 1%,47.6989,268.1638,1338,,,D6A-ultramafic,"Group Ultramafic: ultramafic units U1-U3; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite:Picrite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Peridotite:Picrite,1096.19,0.095,,,Ma
D6A-1338c,chip for rock magnetic experiments,,,0.11135,,1338,,,D6A-1338,0.3 to 0.5 cm grain size with small CL drops (0.2 cm),D6A-1338,Severson unit U1; Severson description: PIC w/ T bnd (HET mix of PIC/ORT/T); rock type: troctolite with some picrite; sulfide 1%,47.6989,268.1638,1338,,,D6A-ultramafic,"Group Ultramafic: ultramafic units U1-U3; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite:Picrite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Peridotite:Picrite,1096.19,0.095,,,Ma
D6A-1322a,oriented specimen for remanence,0,-90,27.52738,,1322,,,D6A-1322,0.2 to 0.4 cm grain size with generally small sulfides but 1 up to 0.5 cm,D6A-1322,Severson unit U1; Severson description: PIC w/ T bnd + x-cutting ORT/PIC patches; rock type: troctolite with some picrite; sulfide 1%,47.6989,268.1638,1322,,,D6A-ultramafic,"Group Ultramafic: ultramafic units U1-U3; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite:Picrite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Peridotite:Picrite,1096.19,0.095,,,Ma
D6A-1322b,chip for rock magnetic experiments,,,0.2198,,1322,,,D6A-1322,0.2 to 0.4 cm grain size with generally small sulfides but 1 up to 0.5 cm,D6A-1322,Severson unit U1; Severson description: PIC w/ T bnd + x-cutting ORT/PIC patches; rock type: troctolite with some picrite; sulfide 1%,47.6989,268.1638,1322,,,D6A-ultramafic,"Group Ultramafic: ultramafic units U1-U3; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite:Picrite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Peridotite:Picrite,1096.19,0.095,,,Ma
D6A-1322c,chip for rock magnetic experiments,,,0.15308,,1322,,,D6A-1322,0.2 to 0.4 cm grain size with generally small sulfides but 1 up to 0.5 cm,D6A-1322,Severson unit U1; Severson description: PIC w/ T bnd + x-cutting ORT/PIC patches; rock type: troctolite with some picrite; sulfide 1%,47.6989,268.1638,1322,,,D6A-ultramafic,"Group Ultramafic: ultramafic units U1-U3; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite:Picrite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Peridotite:Picrite,1096.19,0.095,,,Ma
D6A-1301a,oriented specimen for remanence,0,0,35.93396,,1301,,,D6A-1301,1 to 1.4 mm grain size with sepentinization throughout but mainly centered in small veins at the top of the core section,D6A-1301,Severson unit U1; Severson description: TROCT w/ ORT/PIC bnds/irregular patches; rock type: troctolite; sulfide 3%,47.6989,268.1638,1301,,,D6A-ultramafic,"Group Ultramafic: ultramafic units U1-U3; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Peridotite:Picrite,1096.19,0.095,,,Ma
D6A-1301b,chip for rock magnetic experiments,,,0.21233,,1301,,,D6A-1301,1 to 1.4 mm grain size with sepentinization throughout but mainly centered in small veins at the top of the core section,D6A-1301,Severson unit U1; Severson description: TROCT w/ ORT/PIC bnds/irregular patches; rock type: troctolite; sulfide 3%,47.6989,268.1638,1301,,,D6A-ultramafic,"Group Ultramafic: ultramafic units U1-U3; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Peridotite:Picrite,1096.19,0.095,,,Ma
D6A-1301t,polished thick section prepared for SEM analysis and QDM analysis,,,,,1301,,,D6A-1301,1 to 1.4 mm grain size with sepentinization throughout but mainly centered in small veins at the top of the core section,D6A-1301,Severson unit U1; Severson description: TROCT w/ ORT/PIC bnds/irregular patches; rock type: troctolite; sulfide 3%,47.6989,268.1638,1301,,,D6A-ultramafic,"Group Ultramafic: ultramafic units U1-U3; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Peridotite:Picrite,1096.19,0.095,,,Ma
D6A-1286a,oriented specimen for remanence,0,0,30.991159,,1286,,,D6A-1286,0.3 to 0.5 cm grain size on average with nice olivines and augite,D6A-1286,Severson unit MAIN AGT; Severson description: TROCT w ORT/PIC bnds/irregular patches; rock type: troctolite; sulfide 1%,47.6989,268.1638,1286,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-1286b,chip for rock magnetic experiments,,,0.14686,,1286,,,D6A-1286,0.3 to 0.5 cm grain size on average with nice olivines and augite,D6A-1286,Severson unit MAIN AGT; Severson description: TROCT w ORT/PIC bnds/irregular patches; rock type: troctolite; sulfide 1%,47.6989,268.1638,1286,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-1264a,oriented specimen for remanence,0,-90,19.160311,,1264,,,D6A-1264,0.3 to 1 cm grain size with ~65% hornblende (some up to 1 cm in size) and max. 1% oxides,D6A-1264,Severson unit MAIN AGT; Severson description: AGT HOMOG/HORNBLENDITE (OUIS) w granophyric sections; rock type: hornblendite; sulfide 1%,47.6989,268.1638,1264,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Hornblendite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-1264b,chip for rock magnetic experiments,,,0.10561,,1264,,,D6A-1264,0.3 to 1 cm grain size with ~65% hornblende (some up to 1 cm in size) and max. 1% oxides,D6A-1264,Severson unit MAIN AGT; Severson description: AGT HOMOG/HORNBLENDITE (OUIS) w granophyric sections; rock type: hornblendite; sulfide 1%,47.6989,268.1638,1264,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Hornblendite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-1264c,chip for rock magnetic experiments,,,0.12934,,1264,,,D6A-1264,0.3 to 1 cm grain size with ~65% hornblende (some up to 1 cm in size) and max. 1% oxides,D6A-1264,Severson unit MAIN AGT; Severson description: AGT HOMOG/HORNBLENDITE (OUIS) w granophyric sections; rock type: hornblendite; sulfide 1%,47.6989,268.1638,1264,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Hornblendite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-1264d,"chip for rock magnetic experiments, hornblende chip",,,0.03922,,1264,,,D6A-1264,0.3 to 1 cm grain size with ~65% hornblende (some up to 1 cm in size) and max. 1% oxides,D6A-1264,Severson unit MAIN AGT; Severson description: AGT HOMOG/HORNBLENDITE (OUIS) w granophyric sections; rock type: hornblendite; sulfide 1%,47.6989,268.1638,1264,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Hornblendite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-1249a,oriented specimen for remanence,0,-90,25.42589,,1249,,,D6A-1249,0.3 to 0.7 cm grain size that fines upward in the core section,D6A-1249,Severson unit MAIN AGT; Severson description: AGT HOMOG/HORNBLENDITE (OUIS) w granophyric sections; rock type: hornblendite; sulfide 1%,47.6989,268.1638,1249,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Hornblendite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-1249b,chip for rock magnetic experiments,,,0.13304,,1249,,,D6A-1249,0.3 to 0.7 cm grain size that fines upward in the core section,D6A-1249,Severson unit MAIN AGT; Severson description: AGT HOMOG/HORNBLENDITE (OUIS) w granophyric sections; rock type: hornblendite; sulfide 1%,47.6989,268.1638,1249,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Hornblendite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-1249c,chip for rock magnetic experiments,,,0.05898,,1249,,,D6A-1249,0.3 to 0.7 cm grain size that fines upward in the core section,D6A-1249,Severson unit MAIN AGT; Severson description: AGT HOMOG/HORNBLENDITE (OUIS) w granophyric sections; rock type: hornblendite; sulfide 1%,47.6989,268.1638,1249,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Hornblendite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-1249t,polished thick section prepared for SEM analysis and QDM analysis,,,,,1249,,,D6A-1249,0.3 to 0.7 cm grain size that fines upward in the core section,D6A-1249,Severson unit MAIN AGT; Severson description: AGT HOMOG/HORNBLENDITE (OUIS) w granophyric sections; rock type: hornblendite; sulfide 1%,47.6989,268.1638,1249,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Hornblendite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-1236a,oriented specimen for remanence,0,0,27.784491,,1236,,,D6A-1236,0.5 to 0.7 cm grain size with large area of serpentinization from a planar vein and a 1 cm talc crystal,D6A-1236,Severson unit MAIN AGT; Severson description: AGT HOMOG; rock type: augite troctolite; sulfide 0%,47.6989,268.1638,1236,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-1236b,chip for rock magnetic experiments,,,0.11796,,1236,,,D6A-1236,0.5 to 0.7 cm grain size with large area of serpentinization from a planar vein and a 1 cm talc crystal,D6A-1236,Severson unit MAIN AGT; Severson description: AGT HOMOG; rock type: augite troctolite; sulfide 0%,47.6989,268.1638,1236,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-1236c,chip for rock magnetic experiments,,,0.13343,,1236,,,D6A-1236,0.5 to 0.7 cm grain size with large area of serpentinization from a planar vein and a 1 cm talc crystal,D6A-1236,Severson unit MAIN AGT; Severson description: AGT HOMOG; rock type: augite troctolite; sulfide 0%,47.6989,268.1638,1236,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-1236d,"chip for rock magnetic experiments, serpentine chip",,,0.02086,,1236,,,D6A-1236,0.5 to 0.7 cm grain size with large area of serpentinization from a planar vein and a 1 cm talc crystal,D6A-1236,Severson unit MAIN AGT; Severson description: AGT HOMOG; rock type: augite troctolite; sulfide 0%,47.6989,268.1638,1236,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-1215a,oriented specimen for remanence,0,0,31.853359,,1215,,,D6A-1215,0.3 to 0.5 cm grain size with little to no serpetinization,D6A-1215,Severson unit MAIN AGT; Severson description: AGT HOMOG; rock type: augite troctolite; sulfide 0%,47.6989,268.1638,1215,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-1215b,chip for rock magnetic experiments,,,0.14428,,1215,,,D6A-1215,0.3 to 0.5 cm grain size with little to no serpetinization,D6A-1215,Severson unit MAIN AGT; Severson description: AGT HOMOG; rock type: augite troctolite; sulfide 0%,47.6989,268.1638,1215,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-1196a,oriented specimen for remanence,0,0,32.306599,,1196,,,D6A-1196,0.5 cm grain size on average with some plag crystals up to 1cm in length,D6A-1196,Severson unit MAIN AGT; Severson description: AGT HOMOG; rock type: augite troctolite; sulfide 0%,47.6989,268.1638,1196,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-1196b,chip for rock magnetic experiments,,,0.10044,,1196,,,D6A-1196,0.5 cm grain size on average with some plag crystals up to 1cm in length,D6A-1196,Severson unit MAIN AGT; Severson description: AGT HOMOG; rock type: augite troctolite; sulfide 0%,47.6989,268.1638,1196,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-1171a,oriented specimen for remanence,0,0,31.605801,,1171,,,D6A-1171,0.5 to 0.7 cm grain size with some poikiocrysts and a general subophitic texture,D6A-1171,Severson unit MAIN AGT; Severson description: AGT HOMOG; rock type: augite troctolite; sulfide 0%,47.6989,268.1638,1171,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
D6A-1171b,chip for rock magnetic experiments,,,0.19433,,1171,,,D6A-1171,0.5 to 0.7 cm grain size with some poikiocrysts and a general subophitic texture,D6A-1171,Severson unit MAIN AGT; Severson description: AGT HOMOG; rock type: augite troctolite; sulfide 0%,47.6989,268.1638,1171,,,D6A-AGT,"Group AGT: Main AGT augite troctolite series; D-6A drill core, Dunka Pit area, South Kawishiwi intrusion, Duluth Complex; collar 47.6989N, 91.8362W (DNRNUM 13933)",SSRM 2026,"2026 IRM Summer School of Rock Magnetism, Duluth Complex project",,,,,,,,,,,FS-C-DRILL:SO-V,FS-C-DRILL:SO-V,Igneous:Intrusive,Layered Intrusion,Troctolite,1096.19,0.095,,,Ma,Drill Site,Igneous:Intrusive,Troctolite:Hornblendite:Pegmatite,1096.19,0.095,,,Ma
